"ID","Name","Description","Sort ID","Type","Item Group","Text Type","Icon Type","Icon","Equip Icon","Icon Colour","Add Icon Type","Rarity","Max Count","Palico Max","Enable On Raptor","Sell Price","Buy Price","Fixed","Shikyu","Eatable","Window","Infinite","Heal Raw","Heal","Battle Raw","Battle","Special Raw","Special","For money Raw","For Money","Out Box Raw","Out Box","Non Level Shell Raw","Non Level Shell","Column 30","Column 31","Get Rank 1 Raw","Get Rank 2 Raw","Get Rank 1","Get Rank 2"
445,"Xu Wu Cerebrospinal Fluid","Cerebrospinal fluid from a Xu Wu.
A great deal of energy is concealed
within, causing it to glow.",1264,"MATERIAL","INVALID","TYPE_05","ITEM_0072",CellImage,"INVALID","I_GRAY","INVALID",5,99,99,false,3480,34800,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000002","00000002","RARE","RARE"
446,"Xu Wu Certificate","A Guild certificate awarded to
those who have hunted a Xu Wu.
Used to make equipment.",1265,"MATERIAL","INVALID","TYPE_05","ITEM_0029",CellImage,"INVALID","I_GRAY","INVALID",4,99,99,false,580,5800,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
447,"Xu Wu Hide+","A high-quality Xu Wu hide.
Tough enough to repel
a Guardian's claws and fangs.",1266,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_GRAY","INVALID",6,99,99,false,1820,18200,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
448,"Golden Corneum+","A glittering golden corneum of
a Xu Wu. Further hardened by
its extremely pure secretions.",1267,"MATERIAL","INVALID","TYPE_05","ITEM_0037",CellImage,"INVALID","I_YELLOW","INVALID",6,99,99,false,2730,27300,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
449,"Xu Wu Tentacle+","A high-quality Xu Wu tentacle.
Continues to squirm while being
processed, displaying its vitality.",1268,"MATERIAL","INVALID","TYPE_05","ITEM_0040",CellImage,"INVALID","I_GRAY","INVALID",6,99,99,false,4004,40040,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
450,"Xu Wu Claw+","A sharp claw from a Xu Wu. It's
longer and keener, allowing it to
more easily bring down prey.",1269,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_YELLOW","INVALID",6,99,99,false,3276,32760,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
451,"Xu Wu Fang+","A sharp fang from a Xu Wu. Dyed
with the blood of all the prey it has
mercilessly crushed.",1270,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_YELLOW","INVALID",6,99,99,false,3640,36400,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
452,"Xu Wu Umbragem","A rare jewel developed within
a Xu Wu's body. Harbors a deep
and impenetrable darkness.",1271,"MATERIAL","INVALID","TYPE_05","ITEM_0019",CellImage,"INVALID","I_GRAY","INVALID",7,99,99,false,10920,109200,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000003","00000003","SUPER_RARE","SUPER_RARE"
454,"Guardian Scale","Contains an unknown substance.
It has lost any color it previously
had and possesses unique properties.",1044,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_WHITE","INVALID",4,99,99,false,500,5000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
455,"Guardian Scale+","A high-quality Guardian scale.
Sparkles like snow, as if it had
always been pure white.",1045,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,1500,15000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
456,"Arkveld Tail","The tail of an Arkveld. Highly prized
for the thick muscle hidden
beneath its skin and hair.",1337,"MATERIAL","INVALID","TYPE_05","ITEM_0046",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,6000,60000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
457,"Large Dung Pod","Slinger ammo that releases a
strong odor on impact, causing
any surrounding monsters to flee.",80,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_BROWN","GREAT",3,10,10,true,40,240,false,false,false,true,false,"00",false,"01",true,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
458,"EZ Large Dung Pod","Releases a foul odor over a wide
area on impact. Returned after
quest completion.",514,"EXPENDABLE","INVALID","TYPE_02","ITEM_0061",CellImage,"INVALID","I_BROWN","GREAT",3,10,10,true,0,0,false,true,false,true,false,"00",false,"01",true,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
459,"Arkveld Scale+","A high-quality Arkveld scale.
Despite being incredibly dense
and hard, the edges chip easily.",1332,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,3000,30000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
460,"Arkveld Armorplate","A durable Arkveld carapace.
Named for how its scales
overlap like plate armor.",1333,"MATERIAL","INVALID","TYPE_05","ITEM_0045",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,4500,45000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
462,"White Arkveld Pelt","A white Arkveld pelt. Strong,
naturally twining strands create
extra protection against attacks.",1334,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,5400,54000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
463,"Arkveld Calloushell","A linked Arkveld carapace that
is connected by flexible sinew,
allowing it to move like a chain.",1335,"MATERIAL","INVALID","TYPE_05","ITEM_0047",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,6000,60000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
464,"Arkveld Horn+","A sharp, pointed Arkveld horn.
So menacing, its mere sight dispirits
any who must stand against it.",1336,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,6600,66000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
465,"Arkveld Gem","A mysterious gem that formed
inside an Arkveld. Its pulsating
white light seems to absorb life.",1338,"MATERIAL","INVALID","TYPE_05","ITEM_0019",CellImage,"INVALID","I_WHITE","INVALID",7,99,99,false,18000,180000,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000003","00000003","SUPER_RARE","SUPER_RARE"
466,"Arkveld Certificate S","A Guild certificate awarded to
those who have hunted an Arkveld.
Used to make equipment.",1339,"MATERIAL","INVALID","TYPE_05","ITEM_0029",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,3000,30000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
467,"Heavy Blunt Pod","Slinger ammo that inflicts
massive blunt damage where
it lands.",739,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_IVORY","GREAT",2,2,2,true,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
468,"Heavy Slicing Pod","Slinger ammo that inflicts
massive severing damage where
it lands.",740,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_WHITE","GREAT",2,2,2,true,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
469,"Heavy Explosion Pod","Slinger ammo that explodes on
impact, causing massive damage.",741,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_ORANGE","GREAT",2,2,2,true,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
470,"Basic Material","Assorted materials from target
monster obtained as bonus rewards.",5006,"TOOL","INVALID","INVALID","ITEM_0000",CellImage,"INVALID","I_WHITE","INVALID",4,1,1,false,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
471,"Valuable Material","Valuable materials from target
monster obtained as bonus rewards.",5007,"TOOL","INVALID","INVALID","ITEM_0000",CellImage,"INVALID","I_ORANGE","GREAT",5,1,1,false,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
472,"Drearisite Scraps","Metal scraps manufactured in
Azuz. Can be used as a material
once smelted.",3503,"MATERIAL","INVALID","TYPE_05","ITEM_0037",CellImage,"INVALID","I_GRAY","INVALID",6,99,99,false,200,2000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
473,"Scarred Scale","A material found in the Iceshard
Cliffs. Despite its scarring, it
remains tough as any other scale.",3504,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_IVORY","INVALID",6,99,99,false,200,2000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
474,"Ancient Wyvern Coin","A rarity found in the East. A
coin bearing a delicate etched
relief, long out of use.",4077,"POINT","INVALID","TYPE_08","ITEM_0030",CellImage,"INVALID","I_BROWN","CLEAR_ITEM",5,99,99,false,200,10,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
475,"Heavy Piercing Pod","Slinger ammo that inflicts massive
piercing damage on impact.",738,"EXPENDABLE","INVALID","TYPE_01","ITEM_0061",CellImage,"INVALID","I_BLUE","GREAT",2,2,2,true,0,0,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
476,"<COLOR FF0000>#Rejected#</COLOR> Item_IT_476","<COLOR FF0000>#Rejected#</COLOR> Item_IT_EXP_476",702,"TOOL","INVALID","TYPE_03","ITEM_0073",CellImage,"INVALID","I_WHITE","INVALID",4,1,1,true,0,0,true,false,false,true,true,"00",false,"01",true,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
477,"Chillshroom","This frosty mushroom is a
primary ingredient in cool
drinks.",54,"EXPENDABLE","INVALID","TYPE_04","ITEM_0005",CellImage,"INVALID","I_WHITE","INVALID",3,10,10,false,18,180,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
478,"Hot Pepper","A plant spicy enough to set
your mouth on fire. Used for
making hot drinks.",45,"EXPENDABLE","INVALID","TYPE_04","ITEM_0008",CellImage,"INVALID","I_VERMILION","INVALID",1,10,10,false,14,140,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
479,"Ancient Weapon Fragment","Part of an ancient weapon.
Needs to be appraised.",3009,"GEM","INVALID","TYPE_12","INVALID","","EQUIP_0049","I_RED","INVALID",7,10,10,false,0,90,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"01",true,"00",false,"00","00000002","00000000","00000000","NONE","NONE"
480,"Nerscylla Shear","A flexible, venomous Nerscylla
fang. Beware its lethal poison
when handling it!",1185,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,1980,19800,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
481,"Guardian Fulgur Scale+","A high-quality Guardian Fulgur
Anjanath scale. Surprisingly heavy,
and zaps you when touched.",1291,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,1600,16000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
482,"Guardian Fulgur Pelt+","A high-quality Guardian Fulgur
Anjanath pelt. Wild patterns have
overshadowed its original form.",1292,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,2400,24000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
483,"Guardian Fulgur Fang+","A sharp fang from a Guardian Fulgur
Anjanath. Built to withstand the
fierce crushing power of its jaw.",1293,"MATERIAL","INVALID","TYPE_05","ITEM_0044",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,2800,28000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
484,"Guardian Fulgur Nosebone+","The nasal bone of a Guardian
Fulgur Anjanath. The mucus from
it is charged with electricity.",1294,"MATERIAL","INVALID","TYPE_05","ITEM_0041",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,3520,35200,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
485,"Guardian Fulgur Tail","A Guardian Fulgur Anjanath tail.
Packed with thick muscles that
help it maintain balance.",1295,"MATERIAL","INVALID","TYPE_05","ITEM_0046",CellImage,"INVALID","I_WHITE","INVALID",6,99,99,false,3200,32000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
486,"Guardian Fulgur Gem","A rare jewel that developed within
a Guardian Fulgur Anjanath. Said
to hold the might of the heavens.",1296,"MATERIAL","INVALID","TYPE_05","ITEM_0019",CellImage,"INVALID","I_WHITE","INVALID",7,99,99,false,9600,96000,false,false,false,false,false,"00",false,"00",false,"01",true,"00",false,"00",false,"00",false,"00","00000002","00000003","00000003","SUPER_RARE","SUPER_RARE"
487,"Herbivore Carapace","A thick carapace from an
herbivore. Even the smallest
ones are incredibly durable.",1021,"MATERIAL","INVALID","TYPE_05","ITEM_0045",CellImage,"INVALID","I_BROWN","INVALID",6,99,99,false,425,4250,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
488,"Bulaqchi Carapace","A high-quality Bulaqchi
carapace. Easy to process
and incredibly tough.",1060,"MATERIAL","INVALID","TYPE_05","ITEM_0038",CellImage,"INVALID","I_YELLOW","INVALID",6,99,99,false,425,4250,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
489,"Monster Fluid","A liquid bugs suck from
monsters. Mixes with insect
fluids to form an adhesive.",1028,"MATERIAL","INVALID","TYPE_05","ITEM_0072",CellImage,"INVALID","I_SKY","INVALID",4,99,99,false,200,2000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
490,"Monster Broth","A broth made from only the
thickest of a monster's
juices. Quite rich.",1029,"MATERIAL","INVALID","TYPE_05","ITEM_0072",CellImage,"INVALID","I_BLUE","INVALID",6,99,99,false,850,8500,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
491,"Talioth Scale+","A high-quality Talioth scale.
Built to survive fierce battles,
but still not much to look at.",1062,"MATERIAL","INVALID","TYPE_05","ITEM_0042",CellImage,"INVALID","I_ORANGE","INVALID",6,99,99,false,425,4250,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
492,"Wingdrake Hide+","A rare material carved from
wingdrakes. It's both tough and
easy to work with.",1023,"MATERIAL","INVALID","TYPE_05","ITEM_0043",CellImage,"INVALID","I_IVORY","INVALID",6,99,99,false,425,4250,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
493,"Piragill Fin","A Piragill fin. Its sharp edge
cuts into prey like a knife
through butter.",1063,"MATERIAL","INVALID","TYPE_05","ITEM_0040",CellImage,"INVALID","I_RED","INVALID",4,99,99,false,100,1000,false,false,false,false,false,"00",false,"00",false,"00",false,"00",false,"00",false,"00",false,"00","00000002","00000001","00000001","NORMAL","NORMAL"
